stitch_id1	stitch_id2	drug1	drug2	event_umls_id	event_name	proportional_reporting_ratio	pvalue	confidence	drug1_prr	drug2_prr	observed	expected
CID000000191	CID000004943	adenosine	propofol	C0020517	allergies	10.9277219873655	2.71652080080475e-133	4	\N	\N	0.1021	0.0093432098765
CID000000191	CID000004943	adenosine	propofol	C0085615	bundle branch block right	59.1206896558095	1.41561847888565e-162	4	1.4342412451267	1.52502050858204	0.1016	0.0017185185185
CID000000191	CID000005038	adenosine	ramipril	C0020649	arterial pressure NOS decreased	3.92129713912096	1.96730457796927e-293	5	1.85624886632878	1.24655907325992	0.3372	0.085991953182
CID000000191	CID000005039	adenosine	ranitidine	C0034065	Embolism pulmonary	14.3636045494062	2.71928197713907e-302	5	7.24744318178112	1.40055299285603	0.2648	0.018435483871
CID000000191	CID000005064	adenosine	ribavirin	C0032227	Pleural Effusion	16.8483388531636	6.16008854693056e-274	5	4.23074565890037	\N	0.22	0.013057667104
CID000000191	CID000005090	adenosine	rofecoxib	C0019080	Bleeding	29.6827158344755	0	5	1.54814569539192	\N	1	0.03368963964
CID000000191	CID000005203	adenosine	sertraline	C0085610	sinus bradycardia	87.481618382973	1.57783441669103e-237	5	10.5487499998879	1.14635477625311	0.1707	0.0019512670565
CID000000191	CID000005234	adenosine	NaCl	C0035410	rhabdomyolysis	23.3521008408267	0	5	\N	\N	0.2826	0.012101694915
CID000000191	CID000005372	adenosine	tacrolimus	C0085610	sinus bradycardia	190.508823523248	2.97292440688949e-305	5	10.5487499998879	\N	0.2399	0.0012592592593
CID000000191	CID000005645	adenosine	ursodeoxycholic acid	C0019080	Bleeding	6.80048913039413	6.69566556334703e-198	5	1.54814569539192	\N	0.1594	0.023439490446
CID000000191	CID000005647	adenosine	valacyclovir	C0022658	disorder Renal	3.87094240836929	1.29956388460956e-42	3	\N	1.71462450593979	0.0371	0.0095842293907
CID000000191	CID000005650	adenosine	valsartan	C0000737	abdominal pain	5.84047147294666	1.76014506473202e-156	4	\N	\N	0.1255	0.021487991266
CID000000191	CID000005650	adenosine	valsartan	C0033036	atrial ectopic beats	54.1791187747248	5.24944157009087e-179	5	2.08550000000313	\N	0.1235	0.0022794759825
CID000000191	CID000005651	adenosine	vancomycin	C0004153	Atherosclerosis	138.476800000388	1.58701911311846e-191	5	5.56557377050458	\N	0.1232	0.0008896797153
CID000000191	CID000005651	adenosine	vancomycin	C0038002	enlarged spleen	38.8731629390197	2.85153022545488e-186	5	2.9204301075206	1.6027094208349	0.1299	0.0033416370107
CID000000191	CID000005732	adenosine	zolpidem	C0011168	deglutition disorder	8.31777301941444	1.20503672387966e-118	4	3.09690576653299	1.35256757059105	0.0832	0.010002677376
CID000000191	CID000005732	adenosine	zolpidem	C0020649	arterial pressure NOS decreased	3.6514368306367	1.7650490278212e-208	5	1.85624886632878	1.24289047078474	0.2435	0.066686077644
CID000000191	CID000005732	adenosine	zolpidem	C0151517	Atrioventricular block complete	172.714989732414	1.28711987021253e-240	5	24.7969924815386	\N	0.1689	0.00097791164659
CID000000191	CID000006691	adenosine	warfarin	C0027497	nausea	2.28299591465965	4.03790532560058e-80	4	\N	\N	0.1248	0.054665012407
CID000000191	CID000006691	adenosine	warfarin	C0178428	sinus arrest	98.8749672350681	1.28694589361659e-119	4	37.5875000003602	1.88686338180162	0.0624	0.00063110008271
CID000000191	CID000008953	adenosine	sodium bicarbonate	C0020473	hyperlipaemia	202.942914975978	0	5	2.81374045805178	\N	0.3947	0.0019448818898
CID000000191	CID000008953	adenosine	sodium bicarbonate	C0497247	arterial pressure NOS increased	11.5295486933128	1.06505752152835e-252	5	2.16877982279712	\N	0.1911	0.01657480315
CID000000191	CID000054454	adenosine	simvastatin	C0002792	anaphylactic reaction	2.83108504399958	7.69092809075142e-21	2	\N	\N	0.021	0.0074176507147
CID000000191	CID000054454	adenosine	simvastatin	C0085593	chill	3.62984386528573	1.8254669525463e-40	3	3.2521317828638	\N	0.0367	0.010110627719
CID000000191	CID000054688	adenosine	clarithromycin	C0032227	Pleural Effusion	47.0178893194626	0	5	4.23074565890037	1.12687657126349	0.6893	0.014660377358
CID000000191	CID000060831	adenosine	tiotropium	C0020517	allergies	8.98114494501377	2.25039255767401e-182	5	\N	\N	0.1463	0.01628968254
CID000000191	CID000083786	adenosine	allopurinol	C0013221	drug toxicity NOS	7.63470817143319	4.06183643520278e-113	4	\N	1.29634189003207	0.083	0.010871404399
CID000000191	CID000125889	adenosine	pregabalin	C0008031	chest pain	19.3178194855347	0	5	3.8891818797536	\N	0.7213	0.037338582677
CID000000191	CID005311297	adenosine	montelukast	C0004239	atrial flutter	139.282749677137	3.59386240217251e-270	5	7.90616438343168	\N	0.203	0.0014574669187
CID000000206	CID000000453	galactose	mannitol	C0017181	gastrointestinal bleed	8.89632783429512	1.24594947963686e-140	4	2.68849840256965	1.46894764126186	0.1007	0.011319277108
CID000000206	CID000000772	galactose	heparin	C0010200	Cough	1.87528895047553	4.18675670883321e-14	2	\N	\N	0.025	0.013331278891
CID000000206	CID000000772	galactose	heparin	C0027497	nausea	1.98923477946903	1.40178412876861e-57	3	1.68753239275083	\N	0.1023	0.051426810478
CID000000206	CID000000772	galactose	heparin	C0428977	bradycardia	2.44112300908055	2.99069922901773e-33	3	1.98880465444288	\N	0.0418	0.017123266564
CID000000206	CID000000838	galactose	epinephrine	C0023518	leucocytosis	65.0725784454933	4.20824126100739e-265	5	\N	\N	0.1971	0.0030289256198
CID000000206	CID000000853	galactose	thyroxine	C0004093	asthenia	1.29312570599009	6.02876387800925e-11	2	\N	1.22497214146504	0.0752	0.058153665689
CID000000206	CID000000853	galactose	thyroxine	C0023798	lipoma	16.66656018405	6.8819321156054e-121	4	\N	1.68149254921273	0.0765	0.0045900293255
CID000000206	CID000000853	galactose	thyroxine	C0242184	hypoxia	22.4487190115482	2.02615812488278e-214	5	\N	\N	0.1588	0.0070739002933
CID000000206	CID000001117	galactose	sulfate	C0011175	dehydration	3.28474757279512	1.88364634217804e-163	4	1.36012516763279	2.11719532455869	0.1753	0.053367875648
CID000000206	CID000001117	galactose	sulfate	C0031256	petechia	15.0255033554828	3.96515183632077e-41	3	\N	1.59764278387307	0.0232	0.0015440414508
CID000000206	CID000001117	galactose	sulfate	C0243026	sepsis	3.2833067729463	8.93901956508806e-84	4	1.25860465115986	2.55519571807289	0.0854	0.026010362694
CID000000206	CID000001690	galactose	doxorubicin	C0036974	cardiovascular collapse	5.7842535281182	1.99227886650389e-77	4	\N	\N	0.0587	0.010148241206
CID000000206	CID000001775	galactose	phenytoin	C0020649	arterial pressure NOS decreased	4.18249737397649	4.87042303549838e-270	5	1.44240389994406	1.40936660428343	0.2977	0.071177570093
CID000000206	CID000001971	galactose	abacavir	C0006625	cachectic	44.2371967652006	0	5	5.52156862740767	2.98267757662577	0.2984	0.0067454545455
CID000000206	CID000001983	galactose	acetaminophen	C0000731	abdominal distension	6.71380347133997	2.26937285893405e-93	4	3.42222222221588	\N	0.0629	0.0093687580026
CID000000206	CID000001983	galactose	acetaminophen	C0015230	eruption	3.3886150182911	5.2671283315043e-99	4	1.19915492958591	1.12226403088004	0.0984	0.029038412292
CID000000206	CID000001983	galactose	acetaminophen	C0041909	upper gastrointestinal bleeding	12.9656209150615	2.24015659926919e-87	4	2.67142857141585	1.27701084142334	0.0508	0.0039180537772
CID000000206	CID000002022	galactose	acyclovir	C0004144	atelectasis	10.1761395855706	2.55574150284632e-136	4	2.06308345122561	1.68033615454169	0.0964	0.0094731404959
CID000000206	CID000002022	galactose	acyclovir	C0018802	Cardiac decompensation	6.63137876382484	3.92458559427523e-125	4	\N	\N	0.0951	0.014340909091
CID000000206	CID000002022	galactose	acyclovir	C0033036	atrial ectopic beats	34.6593220339071	2.31793794084419e-62	3	\N	\N	0.0338	0.00097520661157
CID000000206	CID000002022	galactose	acyclovir	C0231218	Feeling unwell	2.62545129577073	1.27364409281179e-54	3	\N	1.06665154380702	0.0607	0.023119834711
CID000000206	CID000002083	galactose	salbutamol	C0009421	coma	7.95179316104242	2.56733874996478e-60	3	\N	\N	0.0386	0.0048542510121
CID000000206	CID000002083	galactose	salbutamol	C0032227	Pleural Effusion	22.6431768158752	5.63987222395994e-246	5	1.45771144278607	\N	0.1666	0.0073576248313
CID000000206	CID000002083	galactose	salbutamol	C0428977	bradycardia	5.01893018408917	1.0229370243802e-52	3	1.98880465444288	\N	0.039	0.0077705802969
CID000000206	CID000002160	galactose	amitriptyline	C0042798	Abnormal vision	198.532268371444	1.18693757623739e-261	5	2.14054054056368	1.78935986160039	0.1979	0.00099681528662
CID000000206	CID000002162	galactose	amlodipine	C0018802	Cardiac decompensation	1.92875379206919	8.7000440252761e-25	3	\N	1.57684513992213	0.0485	0.025145770393
CID000000206	CID000002162	galactose	amlodipine	C0038220	status epilepticus	215.845378152581	8.24550301502123e-160	4	5.4483221475925	\N	0.097	0.00044939577039
CID000000206	CID000002244	galactose	aspirin	C0007177	Cardiac tamponade	74.886440675142	2.33555932613789e-152	4	2.66020408162994	2.10159924059112	0.092	0.001228526809
CID000000206	CID000002244	galactose	aspirin	C0023895	disease of liver	4.59203187252724	1.76035372515014e-56	3	\N	1.14833575968731	0.0456	0.0099302446642
CID000000206	CID000002244	galactose	aspirin	C0428977	bradycardia	7.68816380252218	1.82334867424241e-200	5	1.98880465444288	1.23349453521287	0.1551	0.020173867777
CID000000206	CID000002249	galactose	atenolol	C0023211	bundle branch block left	36.7440366974331	1.54917792500157e-154	4	2.31578947367446	\N	0.0968	0.0026344410876
CID000000206	CID000002250	galactose	atorvastatin	C0002962	angina	8.517738422191	1.91043356348608e-191	5	1.58978102190361	1.10152692475289	0.1548	0.01817383821
CID000000206	CID000002250	galactose	atorvastatin	C0032227	Pleural Effusion	19.0600020570483	8.51292971347023e-257	5	1.45771144278607	\N	0.2127	0.011159495123
CID000000206	CID000002269	galactose	azithromycin	C0030312	bone marrow failure	29.3939770552667	0	5	2.46799499921863	2.28527858461402	0.7986	0.027168831169
CID000000206	CID000002474	galactose	bupivacaine	C0032227	Pleural Effusion	6.86475195800946	2.43479552763658e-124	4	1.45771144278607	\N	0.0939	0.013678571429
CID000000206	CID000002585	galactose	carvedilol	C0020461	Excess potassium	6.89921252043331	2.44784160155964e-164	4	\N	1.32208450468973	0.1278	0.018523853211
CID000000206	CID000002622	galactose	cefepime	C0032227	Pleural Effusion	6.66736665266695	1.48841676163992e-267	5	1.45771144278607	1.48319573223608	0.254	0.038096
CID000000206	CID000002656	galactose	ceftriaxone	C0022660	acute kidney failure	4.46372610050181	5.30492215575497e-222	5	1.21002949852507	1.51791909873872	0.2221	0.049756637168
CID000000206	CID000002764	galactose	ciprofloxacin	C0004604	Back Ache	3.075	1.18784035458262e-46	3	\N	1.23615325804207	0.0492	0.016
CID000000206	CID000002764	galactose	ciprofloxacin	C0030312	bone marrow failure	3.23033175356146	6.16071758842254e-97	4	2.46799499921863	2.16465790553394	0.1056	0.032690140845
CID000000206	CID000002771	galactose	citalopram	C0001122	Acidosis	12.7086110371259	3.01609327307782e-80	4	\N	\N	0.0525	0.0041310572687
CID000000206	CID000002771	galactose	citalopram	C0027121	muscle inflammation	60.0882352937899	7.54385809288213e-96	4	7.51034482765354	\N	0.0495	0.00082378854626
CID000000206	CID000002803	galactose	clonidine	C0019080	Bleeding	4.34467455615616	1.2401296387728e-102	4	1.48310552214973	1.0649159286517	0.0858	0.019748314607
CID000000206	CID000002806	galactose	clopidogrel	C0030312	bone marrow failure	43.9627118645323	3.18122053412309e-312	5	2.46799499921863	\N	0.2489	0.0056616161616
CID000000206	CID000002907	galactose	cyclophosphamide	C0031039	pericardial effusion	28.779977586808	1.05753328457051e-231	5	2.10065176908752	1.33776874399862	0.1751	0.0060840909091
CID000000206	CID000003003	galactose	dexamethasone	C0013144	drowsiness	2.21737187128194	1.25823957894947e-17	2	\N	1.41567176322502	0.0246	0.011094214876
CID000000206	CID000003003	galactose	dexamethasone	C0027404	narcolepsy	3.03301172911122	1.48912301349586e-27	3	\N	1.30695995700457	0.0265	0.0087371900826
CID000000206	CID000003016	galactose	diazepam	C0000737	abdominal pain	3.01859268784584	2.19763468140674e-83	4	1.40547396528517	1.02849066762693	0.0904	0.029947730399
CID000000206	CID000003016	galactose	diazepam	C0030305	pancreatitis	11.1944905526817	9.94912811512292e-131	4	1.98722627737952	1.06539421060117	0.0872	0.0077895460798
CID000000206	CID000003032	galactose	diclofenac	C0013144	drowsiness	12.79084645672	3.73386109659565e-115	4	\N	1.66808321572604	0.079	0.0061762917933
CID000000206	CID000003062	galactose	digoxin	C0004238	AFIB	6.94286170713373	2.2815901950648e-273	5	\N	2.50578159970611	0.2544	0.03664195122
CID000000206	CID000003062	galactose	digoxin	C0235527	right heart failure	15.3730926683105	8.54701782850363e-121	4	1.53786407767587	1.15013485995465	0.0806	0.0052429268293
CID000000206	CID000003075	galactose	diltiazem	C0039231	heart rate increased	8.53675301359823	4.8894612572225e-238	5	\N	1.30463620355917	0.2051	0.024025528169
CID000000206	CID000003121	galactose	valproic acid	C0027497	nausea	7.7155849623429	1.06276427495479e-309	5	1.68753239275083	\N	0.2889	0.037443693694
CID000000206	CID000003203	galactose	efavirenz	C0027497	nausea	17.339704069084	0	5	1.68753239275083	\N	1	0.057671111111
CID000000206	CID000003279	galactose	ethambutol	C0006625	cachectic	143.042553190729	0	5	5.52156862740767	1.73207547171119	0.498	0.0034814814815
CID000000206	CID000003325	galactose	famotidine	C0006266	bronchial spasm	14.5270764899136	1.81149053654336e-69	3	1.94010989009283	\N	0.0401	0.0027603626943
CID000000206	CID000003325	galactose	famotidine	C0025222	black stools	6.6425368612745	2.7000261659149e-61	3	2.41241379312508	1.11509523770256	0.0426	0.0064132124352
CID000000206	CID000003325	galactose	famotidine	C0085631	agitated	1.23438556000542	0.00404259839840554	2	\N	1.14560631852798	0.0194	0.015716321244
CID000000206	CID000003345	galactose	fentanyl	C0003811	Arrhythmia	3.67824691611116	4.38982138626222e-51	3	\N	\N	0.0469	0.012750639386
CID000000206	CID000003345	galactose	fentanyl	C0022660	acute kidney failure	3.38378664790292	1.27414058716419e-71	4	1.21002949852507	\N	0.0735	0.021721227621
CID000000206	CID000003348	galactose	fexofenadine	C0006325	bruxism	48.7124158565862	0	5	2.28800000002746	1.39813837371466	0.369	0.0075750708215
CID000000206	CID000003365	galactose	fluconazole	C0005779	Clotting	9.58891340314676	2.66437685722323e-81	4	\N	1.50981475092496	0.0501	0.0052247838617
CID000000206	CID000003365	galactose	fluconazole	C0029456	osteoporosis	15.284523809559	7.91539524772852e-89	4	\N	1.3537883781111	0.0555	0.0036311239193
CID000000206	CID000003365	galactose	fluconazole	C0162316	iron deficiency anaemia	96.8631016016623	3.03284417064221e-163	4	2.36603773579102	\N	0.1044	0.0010778097983
CID000000206	CID000003385	galactose	5-fluorouracil	C0027497	nausea	2.06777631770729	1.79518297760844e-92	4	1.68753239275083	\N	0.1676	0.081053254438
CID000000206	CID000003405	galactose	folate	C0019209	enlarged liver	14.2814553988887	2.02574230516855e-69	3	\N	\N	0.0415	0.0029058663029
CID000000206	CID000003405	galactose	folate	C0158986	hypoglycaemia neonatal	279.697368429836	6.49033753084958e-85	4	5.59058823520204	3.41794634310455	0.0435	0.00015552523874
CID000000206	CID000003414	galactose	foscarnet	C0042963	emesis	20.253164556962	0	5	2.54842639592356	1.63413912184528	1	0.049375
CID000000206	CID000003440	galactose	furosemide	C0009421	coma	1.64908394575554	4.51850130751946e-07	2	\N	\N	0.0159	0.0096417165669
CID000000206	CID000003440	galactose	furosemide	C0019212	hepatorenal syndrome	19.2977777778478	8.99223522019702e-32	3	\N	1.76007322326551	0.0156	0.00080838323353
CID000000206	CID000003440	galactose	furosemide	C0032285	neumonia	4.27381880836393	9.96536978069814e-150	4	1.24539473683391	1.70401908163499	0.1411	0.03301497006
CID000000206	CID000003440	galactose	furosemide	C0149871	deep vein thromboses	3.64262412203898	5.69608983124539e-51	3	1.51949152546236	1.10742071058804	0.0458	0.012573353293
CID000000206	CID000003446	galactose	gabapentin	C0009421	coma	4.37258213480359	2.52991966864867e-108	4	\N	1.10134120252779	0.0918	0.020994459834
CID000000206	CID000003446	galactose	gabapentin	C0149871	deep vein thromboses	23.0798466714707	1.73911107336119e-321	5	1.51949152546236	1.21128474027587	0.2752	0.011923822715
CID000000206	CID000003454	galactose	ganciclovir	C0035078	kidney failure	3.29987405543224	2.0297368502068e-129	4	\N	1.52617748130988	0.1379	0.041789473684
CID000000206	CID000003488	galactose	glibenclamide	C0011615	allergic dermatitis	20.6125542226321	6.46542845239371e-270	5	1.27979695433551	1.10106518684701	0.2066	0.010023017903
CID000000206	CID000003559	galactose	haloperidol	C0013221	drug toxicity NOS	4.54262415055932	7.61325678590666e-107	4	1.69056304520758	1.25738685454902	0.0909	0.020010460251
CID000000206	CID000003640	galactose	cortisol	C0004604	Back Ache	1.41684782611006	3.06845431319525e-06	2	\N	1.18468508616273	0.0237	0.016727272727
CID000000206	CID000003640	galactose	cortisol	C0024115	Disorder Lung	2.87994289793087	3.09105009882999e-25	3	\N	\N	0.0262	0.0090974025974
CID000000206	CID000003640	galactose	cortisol	C0085631	agitated	8.76868327426319	7.0474058532394e-159	4	\N	1.15062800528029	0.128	0.014597402597
CID000000206	CID000003648	galactose	hydromorphone	C0037763	muscle spasm	4.59995275961798	2.86881317844872e-122	4	\N	1.2547439758912	0.1072	0.023304587156
CID000000206	CID000003658	galactose	hydroxyzine	C0342579	Electrolyte disorder	67.5069060773481	1.24674070684988e-264	5	5.37599999995699	1.76573506621584	0.1955	0.002896
CID000000206	CID000003661	galactose	atropine	C0036983	septic shock	71.551351351158	0	5	2.23098591545106	\N	0.5978	0.0083548387097
CID000000206	CID000003672	galactose	ibuprofen	C0018944	haematoma	24.4432432433093	2.0431331521302e-197	5	\N	\N	0.1292	0.0052857142857
CID000000206	CID000003672	galactose	ibuprofen	C0151798	hepatic necrosis	31.3317411403799	1.84305290133935e-186	5	\N	3.45429813093089	0.1263	0.0040310559006
CID000000206	CID000003706	galactose	indinavir	C0011175	dehydration	27.3728369805018	0	5	1.36012516763279	\N	0.6658	0.024323383085
CID000000206	CID000003746	galactose	ipratropium bromide	C0013221	drug toxicity NOS	5.82133142449687	7.74527741143535e-72	4	1.69056304520758	\N	0.0502	0.0086234567901
CID000000206	CID000003746	galactose	ipratropium bromide	C0039231	heart rate increased	3.21033759296765	3.14906879730925e-94	4	\N	1.21048224317838	0.1039	0.032364197531
CID000000206	CID000003877	galactose	lamivudine	C0013604	edema	6.32891640882026	3.09619240854583e-148	4	\N	\N	0.1212	0.019150197628
CID000000206	CID000003883	galactose	lansoprazole	C0006325	bruxism	40.5184052286904	1.23309086423487e-188	5	2.28800000002746	1.41257012013144	0.1259	0.0031072298944
CID000000206	CID000003883	galactose	lansoprazole	C0035410	rhabdomyolysis	10.0143451534452	2.58833392625458e-176	5	\N	\N	0.131	0.013081234768
CID000000206	CID000003890	galactose	latanoprost	C0015695	fatty liver	53.6095542907062	2.6091560474901e-275	5	\N	\N	0.2039	0.0038034265104
CID000000206	CID000003890	galactose	latanoprost	C0149871	deep vein thromboses	76.8896472478183	0	5	1.51949152546236	\N	0.6034	0.0078476104599
CID000000206	CID000003929	galactose	linezolid	C0022660	acute kidney failure	6.85755958730863	0	5	1.21002949852507	\N	0.3934	0.057367346939
CID000000206	CID000003937	galactose	lisinopril	C0022660	acute kidney failure	2.02874739761237	9.70660386848488e-37	3	1.21002949852507	1.42728265934564	0.0639	0.03149726776
CID000000206	CID000003954	galactose	loperamide	C0015695	fatty liver	23.6159122085048	3.43928856669025e-171	4	\N	1.31955998247895	0.1076	0.00455625
CID000000206	CID000003954	galactose	loperamide	C0042487	phlebothrombosis	40.0419475655431	0	5	\N	1.55071559038426	0.3341	0.00834375
CID000000206	CID000003958	galactose	lorazepam	C0008350	cholelithiasis	4.00352140858361	1.08949046057571e-26	3	\N	1.27408479573327	0.0208	0.0051954261954
CID000000206	CID000003958	galactose	lorazepam	C0020615	hypoglycaemia	5.7316491896997	1.22687318890562e-68	3	5.59965156792474	\N	0.05	0.0087234927235
CID000000206	CID000003958	galactose	lorazepam	C0039231	heart rate increased	2.67667387378656	3.77703067151225e-66	3	\N	1.33141101468592	0.0785	0.029327442827
CID000000206	CID000004052	galactose	meloxicam	C0006325	bruxism	529.443918918409	0	5	2.28800000002746	4.98374864572827	0.4276	0.00080763983629
CID000000206	CID000004091	galactose	metformin	C0024121	lung neoplasms	103.475929974971	3.76806202067058e-180	5	\N	\N	0.1145	0.0011065375303
CID000000206	CID000004159	galactose	methylprednisolone	C0018802	Cardiac decompensation	20.1675675676289	7.64329819134632e-195	5	\N	\N	0.1456	0.0072195121951
CID000000206	CID000004168	galactose	metoclopramide	C0011848	diabetes insipidus	98.6126760564214	3.7130747786e-69	3	13.5300000000135	2.04768786131363	0.0335	0.00033971291866
CID000000206	CID000004168	galactose	metoclopramide	C0040128	thyroid disease	20.487887323961	3.21069131878065e-61	3	6.60000000003771	\N	0.0348	0.0016985645933
CID000000206	CID000004171	galactose	metoprolol	C0004144	atelectasis	19.9627920474303	8.55177905150902e-154	4	2.06308345122561	1.29804991264279	0.1039	0.0052046827795
CID000000206	CID000004171	galactose	metoprolol	C0022660	acute kidney failure	4.92459550018796	3.07917943635196e-173	5	1.21002949852507	1.22296912793544	0.1554	0.031555891239
CID000000206	CID000004171	galactose	metoprolol	C0085605	Hepatic failure	10.6481050433615	4.97919953783631e-88	4	1.48823529412737	\N	0.0539	0.0050619335347
CID000000206	CID000004173	galactose	metronidazole	C0011175	dehydration	1.76149294494494	3.98974441525162e-22	3	1.36012516763279	1.31113847172728	0.0516	0.029293333333
CID000000206	CID000004173	galactose	metronidazole	C0036572	convulsion	2.39153280291835	4.28916432244994e-37	3	\N	1.14779460944557	0.0531	0.022203333333
CID000000206	CID000004253	galactose	morphine	C0001126	renal tubular acidosis	177.293209877747	2.46428846127093e-93	4	29.1923076922628	1.48953442694706	0.0527	0.00029724770642
CID000000206	CID000004253	galactose	morphine	C0012833	dizziness	3.83864702430561	8.516520117637e-181	5	2.18707403054201	\N	0.1922	0.050069724771
CID000000206	CID000004253	galactose	morphine	C0035078	kidney failure	1.80724501018406	2.21385271162956e-21	3	\N	1.15865440578454	0.0422	0.023350458716
CID000000206	CID000004510	galactose	nitroglycerin	C0018802	Cardiac decompensation	7.3223100365797	7.35932632905815e-226	5	\N	2.17445743597953	0.1961	0.026781165919
CID000000206	CID000004583	galactose	ofloxacin	C0006325	bruxism	20.9665782493146	3.84471441003697e-143	4	2.28800000002746	2.43072529690454	0.0941	0.0044880952381
CID000000206	CID000004583	galactose	ofloxacin	C0015967	body temperature increased	1.82352941176471	1.25862808575726e-71	4	\N	1.01818285455234	0.155	0.085
CID000000206	CID000004583	galactose	ofloxacin	C0037315	sleep apnea	27.2042895447027	5.25710371208917e-57	3	\N	1.54140224117069	0.0302	0.0011101190476
CID000000206	CID000004583	galactose	ofloxacin	C0917801	insomnia	2.49132509481467	1.6904892114732e-45	3	\N	2.45840732537286	0.0606	0.024324404762
CID000000206	CID000004594	galactose	omeprazole	C0023798	lipoma	4.39272834765456	4.95031813138272e-29	3	\N	1.04356994411412	0.0201	0.0045757439134
CID000000206	CID000004594	galactose	omeprazole	C0040034	thrombocytopenia	1.55152903303085	6.40166927132488e-14	2	1.33529411764706	1.13118202075712	0.0452	0.029132551849
CID000000206	CID000004595	galactose	ondansetron	C0003962	ascites	3.94135922328949	6.20071164344391e-46	3	1.63746835438892	1.07873335300301	0.0408	0.010351758794
CID000000206	CID000004595	galactose	ondansetron	C0036974	cardiovascular collapse	1.3815754339298	8.19712401342433e-05	2	\N	\N	0.0182	0.013173366834
CID000000206	CID000004609	galactose	oxaliplatin	C0020672	decreased body temperature	105.082352941486	0	5	\N	\N	0.2464	0.0023448275862
CID000000206	CID000004666	galactose	paclitaxel	C0008033	pleural pain	7.83521691219428	2.35995565031174e-275	5	1.44137931033861	\N	0.2377	0.030337386018
CID000000206	CID000004679	galactose	pantoprazole	C0004144	atelectasis	3.29396284829084	2.37656090229831e-27	3	2.06308345122561	1.44622598603602	0.0246	0.0074682080925
CID000000206	CID000004679	galactose	pantoprazole	C0025222	black stools	9.07716049390602	8.32534790295395e-73	4	2.41241379312508	\N	0.0459	0.0050566473988
CID000000206	CID000004679	galactose	pantoprazole	C0152032	hesitancy	190.896551722911	7.93281937527344e-118	4	52.8000000003017	\N	0.0704	0.00036878612717
CID000000206	CID000004691	galactose	paroxetine	C0243026	sepsis	13.6847347014405	2.81271316193141e-202	5	1.25860465115986	\N	0.1425	0.010413062665
CID000000206	CID000004873	galactose	KCl	C0002962	angina	3.50697954257824	7.73252827843606e-42	3	1.58978102190361	1.42621114297963	0.0386	0.011006622517
CID000000206	CID000004873	galactose	KCl	C0018188	granuloma	15.0595716198116	2.50951348971384e-28	3	2.54926553672316	2.03038507826104	0.0149	0.00098940397351
CID000000206	CID000004873	galactose	KCl	C0034067	emphysema	4.94297782475528	6.06921857582843e-19	2	\N	1.697534868804	0.0124	0.0025086092715
CID000000206	CID000004873	galactose	KCl	C0497156	Adenopathy	8.00850202431095	1.12866294424901e-41	3	1.44251497006161	1.09416403006453	0.0262	0.0032715231788
CID000000206	CID000004894	galactose	prednisolone	C0042963	emesis	26.5075555743059	0	5	2.54842639592356	\N	0.8443	0.031851296044
CID000000206	CID000004900	galactose	prednisone	C0040034	thrombocytopenia	20.0710129088296	0	5	1.33529411764706	1.06334018771159	0.4009	0.019974079127
CID000000206	CID000004917	galactose	prochlorperazine	C0037763	muscle spasm	8.00417827309198	4.56153662433381e-112	4	\N	1.36712917861021	0.0821	0.010257142857
CID000000206	CID000004927	galactose	promethazine	C0020625	blood sodium decreased	3.46186770434077	9.92239198957145e-59	3	1.46334841631419	1.18065753623126	0.0574	0.016580645161
CID000000206	CID000004927	galactose	promethazine	C0149871	deep vein thromboses	10.8742284572393	2.25921903697974e-210	5	1.51949152546236	1.56263249333625	0.1641	0.015090725806
CID000000206	CID000004943	galactose	propofol	C0019080	Bleeding	3.35155596842343	4.56978070799768e-58	3	1.48310552214973	\N	0.0603	0.017991643454
CID000000206	CID000005002	galactose	quetiapine	C0011603	dermatitides	334.437763976668	0	5	2.94130434790921	\N	0.2624	0.00078460038986
CID000000206	CID000005029	galactose	rabeprazole	C0022408	arthropathy	100.795162119784	0	5	13.8794117647467	2.32605882984812	0.6026	0.0059784615385
CID000000206	CID000005038	galactose	ramipril	C0016382	facial flushing	13.7723687245164	1.2723953298672e-187	5	\N	1.20773806211404	0.1353	0.0098240181269
CID000000206	CID000005039	galactose	ranitidine	C0020649	arterial pressure NOS decreased	1.63417153556162	4.6101836706018e-37	3	1.44240389994406	1.25870653468606	0.1125	0.068842222222
CID000000206	CID000005073	galactose	risperidone	C0018790	asystole	14.3636108104754	1.89522397626823e-256	5	\N	\N	0.2007	0.013972809668
CID000000206	CID000005076	galactose	ritonavir	C0042963	emesis	17.5297640786942	0	5	2.54842639592356	\N	1	0.057045833333
CID000000206	CID000005090	galactose	rofecoxib	C0023798	lipoma	12.7258062249971	1.56195533400745e-129	4	\N	1.81337135883363	0.0832	0.0065378961874
CID000000206	CID000005155	galactose	stavudine	C0019080	Bleeding	2.49290190560815	1.29273108326349e-64	3	1.48310552214973	1.56165733150589	0.0886	0.035540909091
CID000000206	CID000005203	galactose	sertraline	C0020649	arterial pressure NOS decreased	4.05139071107553	5.60450581594828e-250	5	1.44240389994406	1.10971778656161	0.2833	0.069926605505
CID000000206	CID000005234	galactose	NaCl	C0003123	Anorexia	1.53733966744894	1.50270336734861e-14	2	1.49828788839189	\N	0.0469	0.030507246377
